Dates,Production,Purchased,FeedIn,Consumption,SelfConsumption,Pred,data,Preis
2021-08-25 15:00:00,4198.0,1.0,3850.0,349.0,348.0,,Normal,89.848
2021-08-25 16:00:00,4148.0,0.0,3759.0,389.0,389.0,,Normal,98.488
2021-08-25 17:00:00,2798.0,0.0,2540.0,258.0,258.0,,Normal,109.42
2021-08-25 18:00:00,1355.0,3.0,1013.0,345.0,342.0,,Normal,121.22800000000001
2021-08-25 19:00:00,266.0,81.0,114.0,233.0,152.0,,Normal,125.368
2021-08-25 20:00:00,0.0,282.0,0.0,282.0,0.0,,Normal,127.47999999999999
2021-08-25 21:00:00,0.0,297.0,0.0,297.0,0.0,,Normal,122.57199999999999
2021-08-25 22:00:00,0.0,378.0,0.0,378.0,0.0,,Normal,110.35600000000001
2021-08-25 23:00:00,0.0,285.0,0.0,285.0,0.0,,Normal,100.948
2021-08-26 00:00:00,0.0,146.0,0.0,146.0,0.0,,Normal,101.19999999999999
2021-08-26 01:00:00,0.0,141.0,0.0,141.0,0.0,,Normal,97.53999999999999
2021-08-26 02:00:00,0.0,166.0,0.0,166.0,0.0,,Normal,97.456
2021-08-26 03:00:00,0.0,206.0,0.0,206.0,0.0,,Normal,96.22
2021-08-26 04:00:00,0.0,133.0,0.0,133.0,0.0,,Normal,98.62
2021-08-26 05:00:00,0.0,159.0,0.0,159.0,0.0,,Normal,105.99999999999999
2021-08-26 06:00:00,0.0,215.0,0.0,215.0,0.0,,Normal,127.564
2021-08-26 07:00:00,64.0,262.0,0.0,326.0,64.0,,Normal,146.68
2021-08-26 08:00:00,220.0,126.0,11.0,335.0,209.0,,Normal,161.86
2021-08-26 09:00:00,311.0,72.0,72.0,311.0,239.0,,Normal,148.29999999999998
2021-08-26 10:00:00,985.0,32.0,593.0,424.0,392.0,,Normal,137.356
2021-08-26 11:00:00,771.0,1.0,456.0,316.0,315.0,,Normal,135.1
2021-08-26 12:00:00,1841.0,0.0,1613.0,228.0,228.0,,Normal,132.46
2021-08-26 13:00:00,4102.0,0.0,3696.0,406.0,406.0,,Normal,122.224
2021-08-26 14:00:00,2516.0,4.0,2244.0,276.0,272.0,,Normal,114.952
2021-08-26 15:00:00,1645.0,398.0,688.0,1355.0,957.0,,Normal,110.944
2021-08-26 16:00:00,1901.0,0.0,1652.0,249.0,249.0,,Normal,108.1
2021-08-26 17:00:00,1323.0,66.0,978.0,411.0,345.0,,Normal,121.73199999999999
2021-08-26 18:00:00,993.0,11.0,692.0,312.0,301.0,,Normal,133.37199999999999
2021-08-26 19:00:00,327.0,106.0,113.0,320.0,214.0,,Normal,141.43599999999998
2021-08-26 20:00:00,0.0,438.0,0.0,438.0,0.0,,Normal,143.07999999999998
2021-08-26 21:00:00,0.0,382.0,0.0,382.0,0.0,,Normal,135.772
2021-08-26 22:00:00,0.0,413.0,0.0,413.0,0.0,,Normal,127.384
2021-08-26 23:00:00,0.0,285.0,0.0,285.0,0.0,,Normal,116.67999999999999
2021-08-27 00:00:00,0.0,177.0,0.0,177.0,0.0,,Normal,116.824
2021-08-27 01:00:00,0.0,147.0,0.0,147.0,0.0,,Normal,109.14399999999999
2021-08-27 02:00:00,0.0,169.0,0.0,169.0,0.0,,Normal,107.96799999999999
2021-08-27 03:00:00,0.0,168.0,0.0,168.0,0.0,,Normal,106.456
2021-08-27 04:00:00,0.0,138.0,0.0,138.0,0.0,,Normal,105.988
2021-08-27 05:00:00,0.0,156.0,0.0,156.0,0.0,,Normal,113.056
2021-08-27 06:00:00,0.0,218.0,0.0,218.0,0.0,,Normal,134.236
2021-08-27 07:00:00,169.0,80.0,73.0,176.0,96.0,,Normal,147.88
2021-08-27 08:00:00,956.0,50.0,696.0,310.0,260.0,,Normal,152.908
2021-08-27 09:00:00,1905.0,28.0,1576.0,357.0,329.0,,Normal,143.04399999999998
2021-08-27 10:00:00,2499.0,0.0,2248.0,251.0,251.0,,Normal,138.064
2021-08-27 11:00:00,4056.0,0.0,3738.0,318.0,318.0,,Normal,135.328
2021-08-27 12:00:00,2925.0,0.0,2643.0,282.0,282.0,,Normal,131.78799999999998
2021-08-27 13:00:00,2701.0,1.0,2386.0,316.0,315.0,,Normal,122.56
2021-08-27 14:00:00,4034.0,0.0,3766.0,268.0,268.0,,Normal,113.452
2021-08-27 15:00:00,2764.0,0.0,2526.0,238.0,238.0,,Normal,111.064
2021-08-27 16:00:00,3659.0,3.0,3112.0,550.0,547.0,,Normal,114.03999999999999
2021-08-27 17:00:00,2778.0,19.0,2066.0,731.0,712.0,,Normal,128.2
2021-08-27 18:00:00,826.0,1.0,574.0,253.0,252.0,,Normal,138.04
2021-08-27 19:00:00,68.0,167.0,5.0,230.0,63.0,,Normal,148.768
2021-08-27 20:00:00,0.0,394.0,0.0,394.0,0.0,,Normal,147.964
2021-08-27 21:00:00,0.0,363.0,0.0,363.0,0.0,,Normal,138.04
2021-08-27 22:00:00,0.0,319.0,0.0,319.0,0.0,,Normal,132.16
2021-08-27 23:00:00,0.0,346.0,0.0,346.0,0.0,,Normal,119.884
2021-08-28 00:00:00,0.0,208.0,0.0,208.0,0.0,,Normal,118.78
2021-08-28 01:00:00,0.0,157.0,0.0,157.0,0.0,,Normal,109.852
2021-08-28 02:00:00,0.0,166.0,0.0,166.0,0.0,,Normal,105.52
2021-08-28 03:00:00,0.0,149.0,0.0,149.0,0.0,,Normal,103.62400000000001
2021-08-28 04:00:00,0.0,131.0,0.0,131.0,0.0,,Normal,105.03999999999999
2021-08-28 05:00:00,0.0,157.0,0.0,157.0,0.0,,Normal,104.224
2021-08-28 06:00:00,0.0,216.0,0.0,216.0,0.0,,Normal,105.916
2021-08-28 07:00:00,95.0,60.0,22.0,133.0,73.0,,Normal,114.28
2021-08-28 08:00:00,621.0,0.0,479.0,142.0,142.0,,Normal,120.292
2021-08-28 09:00:00,912.0,60.0,681.0,291.0,231.0,,Normal,122.14
2021-08-28 10:00:00,1001.0,228.0,590.0,639.0,411.0,,Normal,117.85600000000001
2021-08-28 11:00:00,898.0,301.0,521.0,678.0,377.0,,Normal,115.576
2021-08-28 12:00:00,2487.0,102.0,2223.0,366.0,264.0,,Normal,109.492
2021-08-28 13:00:00,3624.0,0.0,3393.0,231.0,231.0,,Normal,102.604
2021-08-28 14:00:00,2794.0,11.0,2073.0,732.0,721.0,,Normal,96.616
2021-08-28 15:00:00,2226.0,4.0,1874.0,356.0,352.0,,Normal,94.14399999999999
2021-08-28 16:00:00,1548.0,24.0,1177.0,395.0,371.0,,Normal,101.752
2021-08-28 17:00:00,656.0,23.0,421.0,258.0,235.0,,Normal,123.832
2021-08-28 18:00:00,974.0,31.0,580.0,425.0,394.0,,Normal,129.99999999999997
2021-08-28 19:00:00,221.0,124.0,96.0,249.0,125.0,,Normal,132.868
2021-08-28 20:00:00,0.0,373.0,0.0,373.0,0.0,,Normal,133.86399999999998
2021-08-28 21:00:00,0.0,324.0,0.0,324.0,0.0,,Normal,127.588
2021-08-28 22:00:00,0.0,288.0,0.0,288.0,0.0,,Normal,125.176
2021-08-28 23:00:00,0.0,287.0,0.0,287.0,0.0,,Normal,113.60799999999999
2021-08-29 00:00:00,0.0,179.0,0.0,179.0,0.0,,Normal,105.952
2021-08-29 01:00:00,0.0,144.0,0.0,144.0,0.0,,Normal,100.564
2021-08-29 02:00:00,0.0,160.0,0.0,160.0,0.0,,Normal,96.92800000000001
2021-08-29 03:00:00,0.0,155.0,0.0,155.0,0.0,,Normal,94.78
2021-08-29 04:00:00,0.0,128.0,0.0,128.0,0.0,,Normal,93.03999999999999
2021-08-29 05:00:00,0.0,169.0,0.0,169.0,0.0,,Normal,95.53599999999999
2021-08-29 06:00:00,0.0,177.0,0.0,177.0,0.0,,Normal,97.14399999999999
2021-08-29 07:00:00,15.0,122.0,0.0,137.0,15.0,,Normal,100.3
2021-08-29 08:00:00,58.0,77.0,4.0,131.0,54.0,,Normal,104.72800000000001
2021-08-29 09:00:00,241.0,11.0,121.0,131.0,120.0,,Normal,109.14399999999999
2021-08-29 10:00:00,875.0,58.0,601.0,332.0,274.0,,Normal,109.06
2021-08-29 11:00:00,452.0,117.0,79.0,490.0,373.0,,Normal,112.612
2021-08-29 12:00:00,298.0,117.0,32.0,383.0,266.0,,Normal,111.688
2021-08-29 13:00:00,765.0,87.0,423.0,429.0,342.0,,Normal,106.16799999999999
2021-08-29 14:00:00,1352.0,136.0,820.0,668.0,532.0,,Normal,102.172
2021-08-29 15:00:00,891.0,199.0,520.0,570.0,371.0,,Normal,100.87599999999999
2021-08-29 16:00:00,874.0,80.0,461.0,493.0,413.0,,Normal,102.016
2021-08-29 17:00:00,469.0,24.0,163.0,330.0,306.0,,Normal,118.78
2021-08-29 18:00:00,163.0,104.0,1.0,266.0,162.0,,Normal,127.456
2021-08-29 19:00:00,0.0,383.0,0.0,383.0,0.0,,Normal,133.552
2021-08-29 20:00:00,0.0,386.0,0.0,386.0,0.0,,Normal,134.272
2021-08-29 21:00:00,0.0,336.0,0.0,336.0,0.0,,Normal,124.91199999999999
2021-08-29 22:00:00,0.0,315.0,0.0,315.0,0.0,,Normal,122.26
2021-08-29 23:00:00,0.0,364.0,0.0,364.0,0.0,,Normal,116.16399999999999
2021-08-30 00:00:00,0.0,139.0,0.0,139.0,0.0,,Normal,107.92
2021-08-30 01:00:00,0.0,179.0,0.0,179.0,0.0,,Normal,106.384
2021-08-30 02:00:00,0.0,141.0,0.0,141.0,0.0,,Normal,104.16399999999999
2021-08-30 03:00:00,0.0,132.0,0.0,132.0,0.0,,Normal,99.64
2021-08-30 04:00:00,0.0,131.0,0.0,131.0,0.0,,Normal,101.02
2021-08-30 05:00:00,0.0,244.0,0.0,244.0,0.0,,Normal,107.848
2021-08-30 06:00:00,0.0,209.0,0.0,209.0,0.0,,Normal,144.484
2021-08-30 07:00:00,96.0,334.0,7.0,423.0,89.0,,Normal,163.48
2021-08-30 08:00:00,820.0,16.0,500.0,336.0,320.0,,Normal,170.58399999999997
2021-08-30 09:00:00,748.0,36.0,506.0,278.0,242.0,,Normal,171.784
2021-08-30 10:00:00,1144.0,4.0,882.0,266.0,262.0,,Normal,166.516
2021-08-30 11:00:00,492.0,22.0,278.0,236.0,214.0,,Normal,163.6
2021-08-30 12:00:00,1078.0,8.0,710.0,376.0,368.0,,Normal,158.68
2021-08-30 13:00:00,1003.0,357.0,345.0,1015.0,658.0,,Normal,147.39999999999998
2021-08-30 14:00:00,836.0,15.0,627.0,224.0,209.0,,Normal,138.208
2021-08-30 15:00:00,954.0,67.0,706.0,315.0,248.0,,Normal,133.48
2021-08-30 16:00:00,1193.0,54.0,756.0,491.0,437.0,,Normal,133.468
2021-08-30 17:00:00,815.0,0.0,514.0,301.0,301.0,,Normal,143.77599999999998
2021-08-30 18:00:00,246.0,83.0,36.0,293.0,210.0,,Normal,152.368
2021-08-30 19:00:00,46.0,235.0,0.0,281.0,46.0,,Normal,166.456
2021-08-30 20:00:00,0.0,355.0,0.0,355.0,0.0,,Normal,168.32799999999997
2021-08-30 21:00:00,0.0,369.0,0.0,369.0,0.0,,Normal,149.644
2021-08-30 22:00:00,0.0,398.0,0.0,398.0,0.0,,Normal,140.248
2021-08-30 23:00:00,0.0,428.0,0.0,428.0,0.0,,Normal,124.6
2021-08-31 00:00:00,0.0,237.0,0.0,237.0,0.0,,Normal,126.12400000000001
2021-08-31 01:00:00,0.0,155.0,0.0,155.0,0.0,,Normal,120.30399999999999
2021-08-31 02:00:00,0.0,135.0,0.0,135.0,0.0,,Normal,117.328
2021-08-31 03:00:00,0.0,163.0,0.0,163.0,0.0,,Normal,116.788
2021-08-31 04:00:00,0.0,172.0,0.0,172.0,0.0,,Normal,118.816
2021-08-31 05:00:00,0.0,148.0,0.0,148.0,0.0,,Normal,124.012
2021-08-31 06:00:00,0.0,170.0,0.0,170.0,0.0,,Normal,150.28
2021-08-31 07:00:00,25.0,443.0,0.0,468.0,25.0,,Normal,173.632
2021-08-31 08:00:00,428.0,54.0,229.0,253.0,199.0,,Normal,176.704
2021-08-31 09:00:00,768.0,18.0,529.0,257.0,239.0,,Normal,175.288
2021-08-31 10:00:00,1176.0,24.0,896.0,304.0,280.0,,Normal,162.43599999999998
2021-08-31 11:00:00,1404.0,0.0,1130.0,274.0,274.0,,Normal,151.708
2021-08-31 12:00:00,2201.0,0.0,1927.0,274.0,274.0,,Normal,148.612
2021-08-31 13:00:00,2312.0,37.0,1659.0,690.0,653.0,,Normal,137.87199999999999
2021-08-31 14:00:00,1524.0,15.0,1226.0,313.0,298.0,,Normal,128.92
2021-08-31 15:00:00,1373.0,12.0,1150.0,235.0,223.0,,Normal,126.568
2021-08-31 16:00:00,1448.0,24.0,1201.0,271.0,247.0,,Normal,126.89200000000001
2021-08-31 17:00:00,1861.0,0.0,1570.0,291.0,291.0,,Normal,144.82
2021-08-31 18:00:00,895.0,17.0,699.0,213.0,196.0,,Normal,160.852
2021-08-31 19:00:00,215.0,99.0,69.0,245.0,146.0,,Normal,173.164
2021-08-31 20:00:00,0.0,338.0,0.0,338.0,0.0,,Normal,174.16
2021-08-31 21:00:00,0.0,372.0,0.0,372.0,0.0,,Normal,158.176
2021-08-31 22:00:00,0.0,579.0,0.0,579.0,0.0,,Normal,139.624
2021-08-31 23:00:00,0.0,357.0,0.0,357.0,0.0,,Normal,131.2
2021-09-01 00:00:00,0.0,153.0,0.0,153.0,0.0,,Normal,126.016
2021-09-01 01:00:00,0.0,140.0,0.0,140.0,0.0,,Normal,123.77199999999999
2021-09-01 02:00:00,0.0,142.0,0.0,142.0,0.0,,Normal,121.73199999999999
2021-09-01 03:00:00,0.0,183.0,0.0,183.0,0.0,,Normal,120.388
2021-09-01 04:00:00,0.0,139.0,0.0,139.0,0.0,,Normal,124.024
2021-09-01 05:00:00,0.0,155.0,0.0,155.0,0.0,,Normal,132.928
2021-09-01 06:00:00,0.0,295.0,0.0,295.0,0.0,,Normal,154.72
2021-09-01 07:00:00,72.0,217.0,0.0,289.0,72.0,,Normal,174.808
2021-09-01 08:00:00,371.0,12.0,123.0,260.0,248.0,,Normal,181.144
2021-09-01 09:00:00,925.0,8.0,597.0,336.0,328.0,,Normal,168.28
2021-09-01 10:00:00,1917.0,0.0,1587.0,330.0,330.0,,Normal,152.66799999999998
2021-09-01 11:00:00,4810.0,0.0,3894.0,916.0,916.0,,Normal,143.98
2021-09-01 12:00:00,3592.0,73.0,2815.0,850.0,777.0,,Normal,136.93599999999998
2021-09-01 13:00:00,3653.0,49.0,2983.0,719.0,670.0,,Normal,129.88
2021-09-01 14:00:00,3222.0,1.0,2896.0,327.0,326.0,,Normal,126.256
2021-09-01 15:00:00,3716.0,0.0,3433.0,283.0,283.0,,Normal,126.352
2021-09-01 16:00:00,2875.0,6.0,2454.0,427.0,421.0,,Normal,129.41199999999998
2021-09-01 17:00:00,1893.0,16.0,1416.0,493.0,477.0,,Normal,151.624
2021-09-01 18:00:00,623.0,1.0,378.0,246.0,245.0,,Normal,169.48
2021-09-01 19:00:00,141.0,85.0,36.0,190.0,105.0,,Normal,187.37199999999999
2021-09-01 20:00:00,0.0,316.0,0.0,316.0,0.0,,Normal,186.196
2021-09-01 21:00:00,0.0,383.0,0.0,383.0,0.0,,Normal,163.192
2021-09-01 22:00:00,0.0,374.0,0.0,374.0,0.0,,Normal,149.548
2021-09-01 23:00:00,0.0,355.0,0.0,355.0,0.0,,Normal,135.55599999999998
2021-09-02 00:00:00,0.0,156.0,0.0,156.0,0.0,,Normal,130.37199999999999
2021-09-02 01:00:00,0.0,143.0,0.0,143.0,0.0,,Normal,128.488
2021-09-02 02:00:00,0.0,141.0,0.0,141.0,0.0,,Normal,126.58
2021-09-02 03:00:00,0.0,177.0,0.0,177.0,0.0,,Normal,127.13199999999999
2021-09-02 04:00:00,0.0,161.0,0.0,161.0,0.0,,Normal,128.248
2021-09-02 05:00:00,0.0,176.0,0.0,176.0,0.0,,Normal,138.292
2021-09-02 06:00:00,0.0,212.0,0.0,212.0,0.0,,Normal,167.00799999999998
2021-09-02 07:00:00,147.0,143.0,40.0,250.0,107.0,,Normal,192.28
2021-09-02 08:00:00,931.0,237.0,557.0,611.0,374.0,,Normal,187.93599999999998
2021-09-02 09:00:00,2271.0,0.0,1889.0,382.0,382.0,,Normal,169.24
2021-09-02 10:00:00,3617.0,0.0,3303.0,314.0,314.0,,Normal,154.984
2021-09-02 11:00:00,4793.0,0.0,3565.0,1228.0,1228.0,,Normal,147.88
2021-09-02 12:00:00,5236.0,0.0,4816.0,420.0,420.0,,Normal,141.688
2021-09-02 13:00:00,5425.0,0.0,4446.0,979.0,979.0,,Normal,133.468
2021-09-02 14:00:00,5236.0,0.0,4722.0,514.0,514.0,,Normal,129.844
2021-09-02 15:00:00,4955.0,0.0,4261.0,694.0,694.0,,Normal,138.33999999999997
2021-09-02 16:00:00,4099.0,0.0,3743.0,356.0,356.0,,Normal,147.208
2021-09-02 17:00:00,2784.0,0.0,2439.0,345.0,345.0,,Normal,159.47199999999998
2021-09-02 18:00:00,1206.0,0.0,957.0,249.0,249.0,,Normal,177.88
2021-09-02 19:00:00,153.0,173.0,18.0,308.0,135.0,,Normal,202.492
2021-09-02 20:00:00,0.0,388.0,0.0,388.0,0.0,,Normal,198.208
2021-09-02 21:00:00,0.0,474.0,0.0,474.0,0.0,,Normal,168.796
2021-09-02 22:00:00,0.0,551.0,0.0,551.0,0.0,,Normal,154.708
2021-09-02 23:00:00,0.0,403.0,0.0,403.0,0.0,,Normal,148.18
2021-09-03 00:00:00,0.0,245.0,0.0,245.0,0.0,,Normal,133.48
2021-09-03 01:00:00,0.0,148.0,0.0,148.0,0.0,,Normal,128.236
2021-09-03 02:00:00,0.0,138.0,0.0,138.0,0.0,,Normal,126.99999999999999
2021-09-03 03:00:00,0.0,180.0,0.0,180.0,0.0,,Normal,122.116
2021-09-03 04:00:00,0.0,135.0,0.0,135.0,0.0,,Normal,121.348
2021-09-03 05:00:00,0.0,161.0,0.0,161.0,0.0,,Normal,127.24
2021-09-03 06:00:00,0.0,200.0,0.0,200.0,0.0,,Normal,159.232
2021-09-03 07:00:00,99.0,114.0,0.0,213.0,99.0,,Normal,177.208
2021-09-03 08:00:00,781.0,68.0,559.0,290.0,222.0,,Normal,173.92
2021-09-03 09:00:00,2266.0,0.0,1915.0,351.0,351.0,,Normal,160.036
2021-09-03 10:00:00,3299.0,15.0,3018.0,296.0,281.0,,Normal,143.11599999999999
2021-09-03 11:00:00,4706.0,0.0,4216.0,490.0,490.0,,Normal,131.10399999999998
2021-09-03 12:00:00,5165.0,0.0,4750.0,415.0,415.0,,Normal,119.824
2021-09-03 13:00:00,5494.0,0.0,4209.0,1285.0,1285.0,,Normal,118.456
2021-09-03 14:00:00,5181.0,0.0,4789.0,392.0,392.0,,Normal,118.348
2021-09-03 15:00:00,4996.0,0.0,4650.0,346.0,346.0,,Normal,120.184
2021-09-03 16:00:00,4089.0,0.0,3769.0,320.0,320.0,,Normal,123.064
2021-09-03 17:00:00,2761.0,0.0,2499.0,262.0,262.0,,Normal,155.092
2021-09-03 18:00:00,1200.0,57.0,892.0,365.0,308.0,,Normal,170.164
2021-09-03 19:00:00,139.0,196.0,27.0,308.0,112.0,,Normal,184.996
2021-09-03 20:00:00,0.0,449.0,0.0,449.0,0.0,,Normal,184.33599999999998
2021-09-03 21:00:00,0.0,415.0,0.0,415.0,0.0,,Normal,168.208
2021-09-03 22:00:00,0.0,448.0,0.0,448.0,0.0,,Normal,157.432
2021-09-03 23:00:00,0.0,345.0,0.0,345.0,0.0,,Normal,153.712
2021-09-04 00:00:00,0.0,152.0,0.0,152.0,0.0,,Normal,149.26
2021-09-04 01:00:00,0.0,153.0,0.0,153.0,0.0,,Normal,139.456
2021-09-04 02:00:00,0.0,142.0,0.0,142.0,0.0,,Normal,129.94
2021-09-04 03:00:00,0.0,149.0,0.0,149.0,0.0,,Normal,127.13199999999999
2021-09-04 04:00:00,0.0,131.0,0.0,131.0,0.0,,Normal,127.07199999999999
2021-09-04 05:00:00,0.0,151.0,0.0,151.0,0.0,,Normal,127.72
2021-09-04 06:00:00,0.0,176.0,0.0,176.0,0.0,,Normal,136.83999999999997
2021-09-04 07:00:00,100.0,89.0,6.0,183.0,94.0,,Normal,157.456
2021-09-04 08:00:00,778.0,82.0,521.0,339.0,257.0,,Normal,158.68
2021-09-04 09:00:00,2248.0,0.0,1841.0,407.0,407.0,,Normal,151.468
2021-09-04 10:00:00,3581.0,0.0,3147.0,434.0,434.0,,Normal,127.07199999999999
2021-09-04 11:00:00,4686.0,0.0,4325.0,361.0,361.0,,Normal,119.64399999999999
2021-09-04 12:00:00,5289.0,0.0,4635.0,654.0,654.0,,Normal,119.69200000000001
2021-09-04 13:00:00,5279.0,0.0,4471.0,808.0,808.0,,Normal,116.752
2021-09-04 14:00:00,5388.0,0.0,4406.0,982.0,982.0,,Normal,113.27199999999999
2021-09-04 15:00:00,4874.0,0.0,4137.0,737.0,737.0,,Normal,116.032
2021-09-04 16:00:00,4034.0,0.0,3792.0,242.0,242.0,,Normal,119.404
2021-09-04 17:00:00,2692.0,0.0,2436.0,256.0,256.0,,Normal,141.328
2021-09-04 18:00:00,1162.0,0.0,974.0,188.0,188.0,,Normal,165.076
2021-09-04 19:00:00,131.0,84.0,16.0,199.0,115.0,,Normal,183.34
2021-09-04 20:00:00,0.0,164.0,0.0,164.0,0.0,,Normal,183.16
2021-09-04 21:00:00,0.0,153.0,0.0,153.0,0.0,,Normal,165.784
2021-09-04 22:00:00,0.0,163.0,0.0,163.0,0.0,,Normal,159.652
2021-09-04 23:00:00,0.0,166.0,0.0,166.0,0.0,,Normal,137.512
2021-09-05 00:00:00,0.0,220.0,0.0,220.0,0.0,,Normal,143.332
2021-09-05 01:00:00,0.0,144.0,0.0,144.0,0.0,,Normal,132.136
2021-09-05 02:00:00,0.0,147.0,0.0,147.0,0.0,,Normal,126.69999999999999
2021-09-05 03:00:00,0.0,134.0,0.0,134.0,0.0,,Normal,123.328
2021-09-05 04:00:00,0.0,132.0,0.0,132.0,0.0,,Normal,122.72800000000001
2021-09-05 05:00:00,0.0,156.0,0.0,156.0,0.0,,Normal,123.352
2021-09-05 06:00:00,0.0,177.0,0.0,177.0,0.0,,Normal,124.852
2021-09-05 07:00:00,105.0,57.0,21.0,141.0,84.0,,Normal,123.73599999999999
2021-09-05 08:00:00,762.0,16.0,549.0,229.0,213.0,,Normal,124.408
2021-09-05 09:00:00,2171.0,0.0,1962.0,209.0,209.0,,Normal,122.72800000000001
2021-09-05 10:00:00,3486.0,0.0,3194.0,292.0,292.0,,Normal,118.69600000000001
2021-09-05 11:00:00,4636.0,0.0,4375.0,261.0,261.0,,Normal,113.092
2021-09-05 12:00:00,5196.0,0.0,4515.0,681.0,681.0,,Normal,110.044
2021-09-05 13:00:00,5285.0,0.0,4461.0,824.0,824.0,,Normal,91.07199999999999
2021-09-05 14:00:00,4875.0,0.0,4619.0,256.0,256.0,,Normal,84.352
2021-09-05 15:00:00,4313.0,0.0,4010.0,303.0,303.0,,Normal,95.188
2021-09-05 16:00:00,3873.0,0.0,3635.0,238.0,238.0,,Normal,114.16000000000001
2021-09-05 17:00:00,2320.0,0.0,2100.0,220.0,220.0,,Normal,126.49600000000001
2021-09-05 18:00:00,1103.0,0.0,912.0,191.0,191.0,,Normal,165.22
2021-09-05 19:00:00,103.0,110.0,34.0,179.0,69.0,,Normal,178.708
2021-09-05 20:00:00,0.0,301.0,0.0,301.0,0.0,,Normal,179.164
2021-09-05 21:00:00,0.0,234.0,0.0,234.0,0.0,,Normal,167.07999999999998
2021-09-05 22:00:00,0.0,233.0,0.0,233.0,0.0,,Normal,158.66799999999998
2021-09-05 23:00:00,0.0,206.0,0.0,206.0,0.0,,Normal,137.2
2021-09-06 00:00:00,0.0,215.0,0.0,215.0,0.0,,Normal,138.664
2021-09-06 01:00:00,0.0,134.0,0.0,134.0,0.0,,Normal,138.028
2021-09-06 02:00:00,0.0,142.0,0.0,142.0,0.0,,Normal,134.49999999999997
2021-09-06 03:00:00,0.0,130.0,0.0,130.0,0.0,,Normal,129.844
2021-09-06 04:00:00,0.0,126.0,0.0,126.0,0.0,,Normal,132.28
2021-09-06 05:00:00,0.0,189.0,0.0,189.0,0.0,,Normal,144.28
2021-09-06 06:00:00,0.0,170.0,0.0,170.0,0.0,,Normal,175.444
2021-09-06 07:00:00,87.0,65.0,19.0,133.0,68.0,,Normal,210.28
2021-09-06 08:00:00,755.0,1.0,602.0,154.0,153.0,,Normal,204.28
2021-09-06 09:00:00,2194.0,0.0,2006.0,188.0,188.0,,Normal,179.392
2021-09-06 10:00:00,3491.0,0.0,3288.0,203.0,203.0,,Normal,165.928
2021-09-06 11:00:00,4652.0,0.0,4401.0,251.0,251.0,,Normal,145.12
2021-09-06 12:00:00,5072.0,0.0,4841.0,231.0,231.0,,Normal,138.96399999999997
2021-09-06 13:00:00,5047.0,0.0,4817.0,230.0,230.0,,Normal,136.192
2021-09-06 14:00:00,5047.0,0.0,4805.0,242.0,242.0,,Normal,138.868
2021-09-06 15:00:00,4079.0,0.0,3857.0,222.0,222.0,,Normal,150.376
2021-09-06 16:00:00,4020.0,0.0,3799.0,221.0,221.0,,Normal,166.68399999999997
2021-09-06 17:00:00,1661.0,0.0,1498.0,163.0,163.0,,Normal,177.55599999999998
2021-09-06 18:00:00,810.0,0.0,663.0,147.0,147.0,,Normal,192.28
2021-09-06 19:00:00,100.0,81.0,33.0,148.0,67.0,,Normal,241.096
2021-09-06 20:00:00,0.0,197.0,0.0,197.0,0.0,,Normal,230.344
2021-09-06 21:00:00,0.0,176.0,0.0,176.0,0.0,,Normal,188.944
2021-09-06 22:00:00,0.0,186.0,0.0,186.0,0.0,,Normal,171.47199999999998
2021-09-06 23:00:00,0.0,159.0,0.0,159.0,0.0,,Normal,145.228
2021-09-07 00:00:00,0.0,159.0,0.0,159.0,0.0,,Normal,145.144
2021-09-07 01:00:00,0.0,137.0,0.0,137.0,0.0,,Normal,146.68
2021-09-07 02:00:00,0.0,143.0,0.0,143.0,0.0,,Normal,142.504
2021-09-07 03:00:00,0.0,135.0,0.0,135.0,0.0,,Normal,141.724
2021-09-07 04:00:00,0.0,155.0,0.0,155.0,0.0,,Normal,141.856
2021-09-07 05:00:00,0.0,157.0,0.0,157.0,0.0,,Normal,145.26399999999998
2021-09-07 06:00:00,0.0,156.0,0.0,156.0,0.0,,Normal,182.632
2021-09-07 07:00:00,107.0,121.0,34.0,194.0,73.0,,Normal,205.324
2021-09-07 08:00:00,678.0,21.0,511.0,188.0,167.0,,Normal,209.608
2021-09-07 09:00:00,2043.0,0.0,1765.0,278.0,278.0,,Normal,183.28
2021-09-07 10:00:00,3055.0,0.0,2853.0,202.0,202.0,,Normal,173.69199999999998
2021-09-07 11:00:00,3972.0,0.0,3732.0,240.0,240.0,,Normal,156.328
2021-09-07 12:00:00,4820.0,0.0,4572.0,248.0,248.0,,Normal,142.636
2021-09-07 13:00:00,4935.0,0.0,4689.0,246.0,246.0,,Normal,142.756
2021-09-07 14:00:00,4610.0,0.0,4377.0,233.0,233.0,,Normal,142.216
2021-09-07 15:00:00,4067.0,0.0,3827.0,240.0,240.0,,Normal,141.856
2021-09-07 16:00:00,3019.0,0.0,2811.0,208.0,208.0,,Normal,147.964
2021-09-07 17:00:00,1708.0,0.0,1528.0,180.0,180.0,,Normal,175.276
2021-09-07 18:00:00,637.0,1.0,493.0,145.0,144.0,,Normal,187.36
2021-09-07 19:00:00,70.0,91.0,9.0,152.0,61.0,,Normal,228.28
2021-09-07 20:00:00,0.0,169.0,0.0,169.0,0.0,,Normal,209.09199999999998
2021-09-07 21:00:00,0.0,416.0,0.0,416.0,0.0,,Normal,181.86399999999998
